sku,dc,mean,stdvar
199,5,0.625,1.03329973064
199,-1,0.65663524293,1.33614795645
200,0,5.49056603774,25.0347853404
200,1,5.03773584906,24.7447057529
200,2,2.98113207547,14.4267709302
200,3,2.60377358491,14.3833494179
200,4,2.62264150943,10.611895097
200,5,1.0,4.55573451609
200,-1,3.2893081761,17.3280758519
201,0,21.5171849427,20.255833839
201,1,12.1227495908,11.8313153349
201,2,11.379705401,12.179771023
201,3,8.30605564648,9.22830694603
201,4,9.32258064516,10.6166447632
201,5,6.25,7.36771638168
201,-1,12.3918109188,14.1723958376
202,0,1.72606382979,4.58860306886
202,1,1.5664893617,5.14945198643
202,2,1.03191489362,2.7903790929
202,3,0.691489361702,2.07070034275
202,4,0.247933884298,0.671509853414
202,5,0,0
202,-1,1.05838243171,3.52089457601
203,0,22.4468085106,22.3643033489
203,1,8.87397708674,10.9712685506
203,2,8.73813420622,10.2052665612
203,3,3.67103109656,8.87712790012
203,4,1.78436657682,3.76848519481
203,5,1.27368421053,4.31263042277
203,-1,9.19234608985,14.7993661775
204,0,0.806451612903,1.53285217684
204,1,0.354838709677,0.697848633961
204,2,0.354838709677,0.598297967451
204,3,0.290322580645,0.520145661181
204,4,0.193548387097,0.533965979266
204,5,0.0322580645161,0.176684695969
204,-1,0.338709677419,0.828463048808
205,0,25.5908346972,47.6783019041
205,1,15.8396072013,32.0980566356
205,2,11.8968903437,23.2175544545
205,3,12.0180032733,21.8964533132
205,4,8.65053763441,10.7384058373
205,5,2.57142857143,2.58228162338
205,-1,14.5191347754,30.5723883872
206,0,18.0261865794,12.3103339697
206,1,6.31587561375,5.62174233823
206,2,6.59083469722,5.30813362768
206,3,2.99018003273,3.44038332852
206,4,1.06451612903,1.5950626213
206,5,1.31216931217,2.04781727982
206,-1,7.11181364393,8.96969255684
207,0,2.85614035088,5.1609538607
207,1,1.33450704225,4.46079235327
207,2,1.63414634146,5.11627360783
207,3,1.05394190871,2.84910902225
207,4,1.83732057416,9.23910684065
207,5,0.447513812155,1.08925282622
207,-1,1.60121049092,5.28670394626
208,0,7.08908045977,7.03199553636
208,1,5.56034482759,6.85811306582
208,2,5.27298850575,5.64441186677
208,3,3.06916426513,3.95447437737
208,4,3.45294117647,6.64968974482
208,5,1.21808510638,1.5575118432
208,-1,4.53621677957,6.10901626242
209,0,10.3604651163,15.3281264429
209,1,7.34117647059,8.92393073664
209,2,6.18604651163,8.27367867327
209,3,4.86746987952,8.41938538285
209,4,3.51807228916,5.30369601925
209,5,0.952941176471,1.74831604595
209,-1,5.55905511811,9.49670771241
210,0,2.35188216039,4.64577405697
210,1,1.01963993453,2.81966566044
210,2,1.13093289689,2.63164842525
210,3,0.829752066116,2.25830495302
210,4,0.865229110512,2.07881202826
210,5,1.07486631016,2.48519882855
210,-1,1.26001335113,3.1149778998
211,0,1.65957446809,2.04498968155
211,1,0.998363338789,1.402008358
211,2,0.743044189853,1.17993171444
211,3,0.52209492635,0.924703445623
211,4,0.544474393531,0.987818217869
211,5,0.265193370166,0.702287966594
211,-1,0.883511348465,1.43394214445
212,0,2.49056603774,2.8984227429
212,1,1.15094339623,1.67553119051
212,2,2.2641509434,5.2130132647
212,3,0.78431372549,1.37646500194
212,4,0.291666666667,0.762625217405
212,5,0.127659574468,0.392321040736
212,-1,1.22295081967,2.81497130071
213,0,7.62029459902,14.0446976643
213,1,2.49427168576,6.51634354096
213,2,2.5875613748,5.48440214468
213,3,0.887070376432,2.73762887835
213,4,1.11859838275,4.19368723091
213,5,2.49479166667,6.65910826412
213,-1,3.05853009644,8.19300152133
214,0,1.7032967033,2.25561329344
214,1,0.847826086957,1.32644328783
214,2,1.14130434783,1.96480733506
214,3,0.614457831325,1.35176212798
214,4,0.296296296296,0.531581484978
214,5,0.242424242424,0.604543555856
214,-1,0.849504950495,1.60849377685
215,0,7.54664484452,16.3117852539
215,1,3.15711947627,11.3591075041
215,2,3.02454991817,7.99208198083
215,3,1.52045826514,10.0662693119
215,4,1.77150537634,9.67448394848
215,5,1.18518518519,8.64614537837
215,-1,3.41437206179,11.6451142252
216,0,0.454545454545,0.721568539381
216,1,0.55,0.835164654425
216,2,0.322580645161,0.778215360117
216,3,0.216216216216,0.411663411128
216,4,0.209302325581,0.460441624959
216,5,0.0322580645161,0.176684695969
216,-1,0.309734513274,0.639131684434
217,0,16.8854337152,48.6026000726
217,1,7.441898527,21.1785599905
217,2,8.12438625205,22.1755585159
217,3,9.8622754491,27.1156868448
217,4,6.74439461883,9.99381658452
217,5,8.08421052632,14.2083468114
217,-1,10.1234073535,30.076744242
218,0,6.47619047619,11.9117439843
218,1,8.08823529412,12.3927579589
218,2,6.02645502646,9.93067710434
218,3,3.22222222222,5.81034776012
218,4,5.11038961039,5.78462099951
218,5,1.85135135135,3.25776590847
218,-1,5.29636533085,9.38062069221
219,0,0.193548387097,0.469684508986
219,1,0.483870967742,0.798020443668
219,2,0.193548387097,0.395078990771
219,3,0.354838709677,0.784872584555
219,4,0.161290322581,0.573431897891
219,5,0.0645161290323,0.245670100189
219,-1,0.241935483871,0.596192683843
220,0,45.5826513912,44.025929276
220,1,16.3420621931,27.9516038674
220,2,26.8739770867,29.6107120064
220,3,7.37970540098,17.8011340573
220,4,4.02150537634,27.7419865383
220,5,6.08602150538,14.7456251314
220,-1,20.4506995336,33.5663611489
221,0,1.03109656301,1.65839093693
221,1,0.595744680851,1.21444452705
221,2,0.30441898527,0.883915249416
221,3,0.271685761047,0.95812501334
221,4,0.237057220708,0.693244989347
221,5,0.11038961039,0.352388663668
221,-1,0.489038785835,1.17547934473
222,0,15.8576104746,34.3562402966
222,1,25.6137479542,158.20922382
222,2,16.798690671,84.3441457639
222,3,4.39934533552,26.343897132
222,4,0.766129032258,2.05741069771
222,5,0.460732984293,1.10556776862
222,-1,12.8579980047,83.6261304006
223,0,0.645161290323,1.49295954392
223,1,0.129032258065,0.335235640175
223,2,0.193548387097,0.469684508986
223,3,0.290322580645,0.681248776837
223,4,0.451612903226,1.04228996267
223,5,0.55,0.920597631976
223,-1,0.365714285714,0.927652292354
224,0,3.51227495908,3.80125268736
224,1,1.46153846154,1.57924662157
224,2,1.72176759411,7.18548961677
224,3,0.798690671031,1.29599594404
224,4,0.307277628032,0.585011231731
224,5,0.166666666667,0.413699109746
224,-1,1.57414195268,3.94614501149
225,0,8.38837920489,11.9406887759
225,1,6.8,11.6779871817
225,2,4.46769230769,6.097391818
225,3,3.18670886076,4.8404885781
225,4,4.52218430034,8.85551558753
225,5,1.80748663102,2.63772458933
225,-1,5.11844331641,8.96811192674
226,0,38.7266775777,63.8847591141
226,1,14.9165302782,14.408282252
226,2,16.4991816694,14.9047576182
226,3,10.8166939444,20.3690769496
226,4,4.76344086022,4.08221384556
226,5,2.765625,2.91409391739
226,-1,17.2104388298,33.751574984
227,0,1.03956834532,4.21566313182
227,1,0.631086142322,1.97281333462
227,2,0.639175257732,1.47127525168
227,3,0.478178368121,1.59428477075
227,4,0.204851752022,0.574459236744
227,5,0.106382978723,0.370970122855
227,-1,0.591131153702,2.3517406776
228,0,0.764705882353,1.05882352941
228,1,0.416666666667,0.493006648592
228,2,0.230769230769,0.575639597965
228,3,0.235294117647,0.729980802705
228,4,0.294117647059,0.570315277343
228,5,0.0,0.0
228,-1,0.375,0.747913765083
229,0,8.23770491803,8.58019381367
229,1,4.98762886598,5.09495925809
229,2,4.79508196721,4.83911407112
229,3,3.38319672131,3.8505221631
229,4,3.41397849462,4.40009998415
229,5,2.2256097561,2.44531961977
229,-1,4.85513078471,5.81124446278
230,0,39.3044189853,27.5156666598
230,1,15.5008183306,21.3090711492
230,2,13.9639934534,12.070795521
230,3,8.98690671031,13.7556353727
230,4,4.16129032258,4.19943755215
230,5,2.80107526882,2.85457544905
230,-1,16.5149900067,21.6034596497
231,0,19.5,23.2361069602
231,1,3.33333333333,2.13437474581
231,2,4.5,2.06155281281
231,3,2.16666666667,1.57233018868
231,4,0.5,0.5
231,5,0.0,0.0
231,-1,5.0,11.6761865921
232,0,12.2402597403,18.6136576009
232,1,7.36363636364,10.1122390688
232,2,2.83766233766,3.80100939981
232,3,3.37662337662,4.71950625042
232,4,4.50649350649,7.38394779959
232,5,0.746753246753,1.39368561321
232,-1,5.17857142857,10.2092573068
233,0,15.5548281506,11.6151400476
233,1,5.47463175123,6.54111468553
233,2,6.6759410802,8.64955429009
233,3,4.17184942717,12.5507125671
233,4,1.64516129032,2.90862699491
233,5,1.92708333333,11.2418904027
233,-1,6.80152925532,10.7020906837
234,0,8.10147299509,14.2129990912
234,1,3.89852700491,6.53878128385
234,2,3.06219312602,5.87786725815
234,3,1.53355155483,3.07837135536
234,4,1.41935483871,2.22315566012
234,5,1.21857923497,1.93508988029
234,-1,3.63154384795,8.10484514487
235,0,2.86697247706,4.28521150273
235,1,1.3971291866,2.44366016705
235,2,1.01860465116,1.55806317064
235,3,0.724409448819,1.34969909364
235,4,0.702702702703,2.02170472441
235,5,0.0897435897436,0.327613649723
235,-1,1.34572864322,2.7232609308
236,0,28.2585924714,21.2019802054
236,1,10.2193126023,9.11740230176
236,2,9.74468085106,9.426272632
236,3,5.87888707038,7.65339987811
236,4,2.99462365591,6.40647967667
236,5,1.56770833333,2.22804074954
236,-1,11.4597739362,14.93989657
237,0,2.20130932897,2.53752168246
237,1,1.02291325696,1.48625960642
237,2,1.16693944354,1.74521659879
237,3,0.592471358429,0.943168536094
237,4,0.352150537634,0.66167813613
237,5,0.467532467532,0.7487550808
237,-1,1.0936026936,1.75157249708
238,0,4.57261410788,8.03621968194
238,1,1.34736842105,2.80664032553
238,2,1.64488017429,3.69746880045
238,3,1.0358649789,2.67366840368
238,4,0.239130434783,1.0629078779
238,5,0.48,0.899777750336
238,-1,1.92119815668,4.77799896824
239,0,1.24058919804,2.92839627211
239,1,0.92798690671,2.0829097361
239,2,0.649754500818,1.56529853836
239,3,0.384615384615,0.964692046226
239,4,0.456989247312,1.20294422412
239,5,0.231638418079,1.03471611014
239,-1,0.724356832609,1.9184505514
240,0,3.2,3.50208728969
240,1,1.53086419753,2.70954608632
240,2,1.21904761905,2.09601717117
240,3,0.591549295775,1.17578220639
240,4,0.337552742616,0.859289718929
240,5,0.340540540541,1.01221177665
240,-1,1.33592814371,2.47484885057
241,0,65.3584288052,91.8211855797
241,1,52.387888707,72.032101754
241,2,53.0654664484,73.7252982998
241,3,31.3126022913,45.7856189402
241,4,36.1666666667,47.6234577451
241,5,25.9791666667,25.7402810003
241,-1,47.1875,69.2363557349
242,0,31.9607201309,48.1718326619
242,1,21.2193126023,38.1628565555
242,2,14.4009819967,20.0050222586
242,3,13.1685761047,21.4192670911
242,4,14.5833333333,19.9042342085
242,5,5.90052356021,6.46744159409
242,-1,18.5866311939,32.4520325079
243,0,2.13988095238,7.66804314673
243,1,1.08333333333,3.40415828815
243,2,1.04464285714,3.44010414655
243,3,0.881619937695,2.6116809006
243,4,0.666666666667,2.04568791477
243,5,0.4125,1.530471741
243,-1,1.10331491713,4.20796929479
244,0,44.829787234,51.9403897576
244,1,30.5679214403,29.9950877391
244,2,27.6055646481,31.2655575959
244,3,19.2602291326,22.5908467324
244,4,21.2580645161,18.6122882439
244,5,11.0416666667,7.89833403672
244,-1,28.1685505319,34.324375415
245,0,2.17348608838,2.65828245087
245,1,1.08183306056,2.63176751263
245,2,0.819967266776,1.4350056595
245,3,0.402618657938,1.20755654745
245,4,0.295698924731,0.792222133845
245,5,0.155080213904,0.605247436018
245,-1,0.957375957376,2.03176113775
246,0,60.3960720131,40.7232516526
246,1,20.3109656301,12.1001627541
246,2,24.3469721768,18.2152272543
246,3,18.3420621931,12.8004647139
246,4,15.2096774194,8.4014919888
246,5,9.98958333333,4.49303811391
246,-1,27.5834441489,27.6569208539
247,0,6.75221238938,10.7258937152
247,1,1.9955654102,3.41835113155
247,2,4.92904656319,8.34613304381
247,3,1.27455357143,2.16157076996
247,4,0.728494623656,1.24820080945
247,5,1.25862068966,1.97595033002
247,-1,3.08177172061,6.66490145024
248,0,81.657635468,62.1654278679
248,1,21.118226601,31.107169161
248,2,23.57002457,24.3508221889
248,3,17.2906403941,18.5603598223
248,4,8.72311827957,8.059670139
248,5,6.453125,7.29710920395
248,-1,28.6998629511,41.9187460993
249,0,1.36333878887,12.1548478127
249,1,0.243862520458,0.719911438056
249,2,0.412438625205,1.15001278471
249,3,1.55155482815,14.2533268304
249,4,0.286604361371,0.819604795642
249,5,0.487012987013,0.995033204347
249,-1,0.804727646454,8.61833364438
250,0,0.451612903226,0.664234202644
250,1,0.161290322581,0.514108950016
250,2,0.0645161290323,0.245670100189
250,3,0.0967741935484,0.295650044836
250,4,0.225806451613,0.489217770584
250,5,0,0
250,-1,0.2,0.487256970026
251,0,5.38461538462,12.1055515652
251,1,2.57142857143,3.37457480315
251,2,2.28571428571,4.07831497818
251,3,0.857142857143,1.7261494248
251,4,0.384615384615,0.486504255411
251,5,0.3,0.640312423743
251,-1,1.97183098592,5.93384142965
252,0,1.43260188088,3.0277198661
252,1,0.978056426332,1.19932895943
252,2,0.677419354839,0.932810417906
252,3,0.471124620061,0.813965645845
252,4,0.631921824104,0.868198865907
252,5,0.390625,0.652332054536
252,-1,0.789977477477,1.5744764608
253,0,0.961240310078,3.50835790731
253,1,0.480620155039,1.28558360164
253,2,0.410852713178,1.2364766341
253,3,0.364341085271,0.922903948206
253,4,0.135458167331,0.494569805058
253,5,0.0978260869565,0.314842355608
253,-1,0.425357873211,1.73432736306
254,0,2.46808510638,10.0179975246
254,1,0.801963993453,2.59517292159
254,2,1.20130932897,3.01720081212
254,3,0.893617021277,4.0661641439
254,4,0.0860215053763,0.495266062491
254,5,0.130434782609,0.611793359977
254,-1,1.14236588721,5.33986140734
255,0,0.0645161290323,0.353369391939
255,1,0.037037037037,0.188852574578
255,2,0,0
255,3,0.0,0.0
255,4,0.0,0.0
255,5,0,0
255,-1,0.0454545454545,0.271461710109
256,0,3.18003273322,4.07583521896
256,1,1.48445171849,2.43562024462
256,2,0.857610474632,1.23943133527
256,3,1.24222585925,1.82640685089
256,4,1.01886792453,1.37445693714
256,5,0.459459459459,0.763866218462
256,-1,1.532,2.57299617826
257,0,0.929133858268,1.56829363293
257,1,0.653543307087,1.07496898147
257,2,0.724409448819,0.936379065129
257,3,0.700787401575,1.05229378723
257,4,0.251968503937,0.560771458733
257,5,0.228346456693,0.60430185368
257,-1,0.581364829396,1.05458341004
258,0,38.5711947627,29.5385584793
258,1,27.5384615385,28.3280365236
258,2,19.535188216,17.134683266
258,3,13.7266775777,12.8934545591
258,4,15.5967741935,10.6958835576
258,5,5.28645833333,3.80873775547
258,-1,22.4511303191,23.4213317718
259,0,158.51010101,165.902847922
259,1,170.681818182,180.861643567
259,2,85.3888888889,96.8691467585
259,3,53.3383838384,69.1431076447
259,4,98.824120603,105.608141823
259,5,27.1069518717,34.2382233911
259,-1,99.6460101868,131.285389396
260,0,9.27213114754,14.2287417638
260,1,6.08233276158,9.6440996837
260,2,4.08576329331,9.5414336887
260,3,3.02229845626,6.80967807402
260,4,4.57142857143,7.68778516976
260,5,1.30890052356,2.29588166358
260,-1,5.23519342691,10.0981052472
261,0,2.04582651391,3.78400390169
261,1,1.73649754501,2.77071903456
261,2,1.2651391162,2.45184304343
261,3,0.829787234043,1.61229821044
261,4,1.6307277628,2.30223710698
261,5,0.572192513369,1.86406404533
261,-1,1.43337774817,2.70681373995
262,0,0.960720130933,2.44382292986
262,1,0.540098199673,2.4640683277
262,2,0.378068739771,1.2571667683
262,3,0.914893617021,7.35376524554
262,4,0.184659090909,0.551334020321
262,5,0.175324675325,0.703729553306
262,-1,0.609830508475,3.76468491559
263,0,4.97385620915,8.02117109799
263,1,2.95642701525,8.2445107559
263,2,3.93681917211,18.69472493
263,3,2.07079646018,4.9724316342
263,4,1.56451612903,3.14157501631
263,5,3.21693121693,11.5731183279
263,-1,3.16861924686,10.5219246383
264,0,24.1729323308,42.1178995539
264,1,18.8195488722,38.054867641
264,2,10.9547738693,8.84301756315
264,3,7.20050125313,7.87304654528
264,4,4.9623655914,4.958828642
264,5,1.26455026455,1.40440065503
264,-1,12.2782931354,26.1855713796
265,0,6.03703703704,7.57423254385
265,1,3.25,4.15481648211
265,2,3.01219512195,4.80978145246
265,3,2.17283950617,3.57560363015
265,4,2.85365853659,4.47519437163
265,5,1.3164556962,2.03478797948
265,-1,3.11340206186,4.96519076711
266,0,8.77577741408,12.9093707008
266,1,2.66939443535,4.10524746547
266,2,3.3535188216,6.50740984352
266,3,1.51882160393,2.46365846131
266,4,1.07258064516,1.53720903583
266,5,1.26519337017,2.61452669225
266,-1,3.53620286954,7.45918315968
267,0,1.18455743879,2.48001935286
267,1,0.812138728324,1.54020212747
267,2,0.931818181818,1.94407874037
267,3,0.430517711172,1.14360942252
267,4,0.255681818182,0.692879032231
267,5,0.116279069767,0.415362118593
267,-1,0.710377358491,1.7372407772
268,0,1.67266775777,2.25412280998
268,1,0.379705400982,1.25602205497
268,2,0.525368248773,1.12285933243
268,3,0.278232405892,0.797603295106
268,4,0.0535714285714,0.238020821704
268,5,0.00787401574803,0.0883856075616
268,-1,0.606811145511,1.45941366611
269,0,34.6916666667,28.3733430745
269,1,29.8666666667,25.3859978904
269,2,16.8235294118,12.3755295677
269,3,13.3666666667,11.0407829835
269,4,13.5666666667,10.6510823654
269,5,6.475,6.43552963373
269,-1,19.1349095967,20.2837971117
270,0,1.93453355155,2.45462299466
270,1,0.945990180033,1.63993616695
270,2,0.707037643208,1.30626072577
270,3,0.567921440262,1.07183192082
270,4,0.401617250674,1.03725616386
270,5,0.15,0.489897948557
270,-1,0.911596638655,1.6837083837
271,0,1.44805194805,1.92739042942
271,1,0.772727272727,1.23015534481
271,2,0.824675324675,1.17955041448
271,3,0.474025974026,0.98822976946
271,4,0.201298701299,0.526935148797
271,5,0.157480314961,0.459804766005
271,-1,0.661092530658,1.25418902512
272,0,44.0212765957,34.3581484129
272,1,16.7315875614,14.4557556459
272,2,14.7184942717,12.239667543
272,3,8.50572831424,10.7263789091
272,4,4.60483870968,6.8671947463
272,5,3.44385026738,5.52880663638
272,-1,17.8711288711,23.2027442691
273,0,193.284779051,177.252501193
273,1,151.232405892,295.304145685
273,2,85.9558101473,83.5322081504
273,3,81.4599018003,101.654269238
273,4,58.626344086,83.4938195805
273,5,21.1458333333,44.6578378635
273,-1,112.58643617,177.374966757
274,0,8.65466448445,17.3207978921
274,1,2.03436988543,4.37525369522
274,2,5.38788870704,15.6917457414
274,3,1.82978723404,7.16537156812
274,4,0.859838274933,4.13867160684
274,5,1.76404494382,5.40499658953
274,-1,3.86702305379,11.7400721211
275,0,3.31914893617,4.97765316459
275,1,1.52700490998,2.72056615936
275,2,2.12438625205,4.43401275827
275,3,1.02291325696,3.26206164525
275,4,0.617250673854,2.20978563418
275,5,0.268421052632,0.595202426052
275,-1,1.71846921797,3.7778505434
276,0,8.57849829352,10.9741310056
276,1,6.47319778189,8.30549573836
276,2,3.15510948905,3.96467423332
276,3,2.16370106762,3.78725609406
276,4,1.70161290323,3.03380551341
276,5,0.853403141361,1.9333058901
276,-1,4.38214285714,7.32000944435
277,0,1.13894324853,2.09422607097
277,1,0.928879310345,1.71997206851
277,2,0.535947712418,1.10668090268
277,3,0.54525862069,1.10742942579
277,4,0.575268817204,1.08866653306
277,5,0.155172413793,0.434240947123
277,-1,0.717266775777,1.48941043022
278,0,1.2356792144,1.36477919362
278,1,0.897297297297,1.19995941819
278,2,0.599644128114,0.885751112614
278,3,0.627416520211,0.864260406191
278,4,0.459677419355,0.704049655527
278,5,0.178010471204,0.457329168627
278,-1,0.752447552448,1.0739660611
279,0,0.73977086743,0.970618754109
279,1,0.593258426966,0.769327409854
279,2,0.565476190476,0.828365293187
279,3,0.283378746594,0.636168303169
279,4,0.150943396226,0.379910508015
279,5,0.0883977900552,0.283872543175
279,-1,0.468195586326,0.783155743711
280,0,7.25161290323,48.7911405956
280,1,6.31818181818,41.8259697717
280,2,33.3116883117,258.996452853
280,3,4.59872611465,45.9600851297
280,4,13.7792207792,117.692767918
280,5,0.205673758865,0.719709658722
280,-1,11.0382513661,121.644962483
281,0,13.6217228464,11.3734354412
281,1,8.85199240987,6.83867440132
281,2,7.99240986717,6.67658539111
281,3,3.84440227704,3.34914557251
281,4,2.19086021505,2.00499974843
281,5,1.0,1.15165784392
281,-1,7.16548375047,7.99775114774
282,0,0.6,1.01980390272
282,1,0.52,0.699714227381
282,2,0.6,0.632455532034
282,3,0.2,0.4
282,4,0.12,0.324961536185
282,5,0.12,0.430813184571
282,-1,0.36,0.666133119829
283,0,62.7297297297,64.4962385866
283,1,39.8918918919,30.7296703035
283,2,30.4594594595,25.1939445691
283,3,26.5135135135,23.2153509577
283,4,20.8648648649,17.6316088428
283,5,7.11111111111,8.36586243737
283,-1,31.371040724,37.5460847843
284,0,1.87323943662,3.01138486445
284,1,0.984905660377,1.7866798793
284,2,0.703296703297,1.70430077932
284,3,0.588850174216,1.45248114114
284,4,0.792207792208,1.44902710162
284,5,0.305194805195,0.847670008064
284,-1,0.933662667608,1.99111723438
285,0,0.0593220338983,0.269725940048
285,1,0.00900900900901,0.0944872836189
285,2,0.0677966101695,0.283106662517
285,3,0.0512820512821,0.220572442745
285,4,0.00900900900901,0.0944872836189
285,5,0.0169491525424,0.129080900099
285,-1,0.036075036075,0.201359463694
286,0,2.08019639935,3.65291856421
286,1,0.581014729951,1.3434326961
286,2,0.59410801964,1.56858416508
286,3,0.774058577406,3.37465272547
286,4,0.280323450135,0.851265683939
286,5,0.318918918919,0.845285123122
286,-1,0.879665155215,2.49068613686
287,0,3.53859348199,3.04761573333
287,1,2.15641476274,1.97927712485
287,2,2.12126537786,9.39848477943
287,3,0.98769771529,1.25969971874
287,4,0.5,0.990546715556
287,5,0.189473684211,0.442355818725
287,-1,1.85168302945,4.68474075111
288,0,2.16137566138,4.49136622803
288,1,1.28055555556,7.45032883109
288,2,0.992042440318,1.97126312851
288,3,1.04178272981,5.43392143064
288,4,0.463068181818,0.95869212277
288,5,0.189473684211,0.519001812026
288,-1,1.10367063492,4.49819920082
289,0,0.571428571429,0.871311467542
289,1,0.222222222222,0.532870169257
289,2,0.111111111111,0.314269680527
289,3,0.0857142857143,0.27994168489
289,4,0.0967741935484,0.295650044836
289,5,0.0322580645161,0.176684695969
289,-1,0.191176470588,0.512319397385
290,0,4.88412017167,11.8016277419
290,1,3.00257069409,10.6236140701
290,2,2.72236503856,5.28664598484
290,3,1.77559912854,4.39247889334
290,4,1.10242587601,5.1886533412
290,5,0.910526315789,2.23780784106
290,-1,2.60600706714,7.96582137666
291,0,0.662045060659,1.48889522442
291,1,0.334831460674,0.836136261622
291,2,0.258426966292,0.714663272444
291,3,0.164930555556,0.535755562692
291,4,0.0909090909091,0.333695612903
291,5,0.0454545454545,0.23743513375
291,-1,0.318786367415,0.938794184284
292,0,0.354838709677,0.990765548369
292,1,0.129032258065,0.468945429836
292,2,0.215053763441,0.902201159716
292,3,0.129032258065,0.445426132843
292,4,0.0430107526882,0.250332187674
292,5,0.0322580645161,0.229614586065
292,-1,0.150537634409,0.632674868101
293,0,23.7727272727,20.9868612972
293,1,13.3863636364,10.2961067423
293,2,13.1590909091,27.3761203024
293,3,6.65909090909,8.37730478956
293,4,5.31818181818,4.87000432739
293,5,3.47727272727,6.82738015894
293,-1,10.9621212121,16.9195535541
294,0,5.04909983633,8.94377115993
294,1,3.51554828151,23.2426396597
294,2,4.81669394435,11.1098863186
294,3,1.63993453355,3.30470715154
294,4,0.650537634409,1.16000775451
294,5,0.132743362832,0.644986448081
294,-1,3.2212359167,12.6714751197
295,0,29.311546841,31.3806640437
295,1,12.9346405229,14.9307799533
295,2,14.3464052288,20.2137769607
295,3,13.2026143791,16.7848202029
295,4,9.34408602151,13.7067949742
295,5,7.90104166667,9.51236032302
295,-1,15.42875,21.1859801938
296,0,0.489361702128,2.44235701237
296,1,0.47790507365,1.53008654724
296,2,0.270049099836,1.17978187291
296,3,0.178396072013,0.855859583745
296,4,0.229110512129,0.88947970265
296,5,0.0632183908046,0.324343702518
296,-1,0.321512211442,1.50231523841
297,0,0.771681415929,1.86895782925
297,1,0.466135458167,1.00290842272
297,2,0.381465517241,1.03336640555
297,3,0.204379562044,0.590542075998
297,4,0.246268656716,0.565640136168
297,5,0.136363636364,0.456812528233
297,-1,0.423440453686,1.21050016875
298,0,10.4444444444,10.4968291173
298,1,4.84250474383,7.83219743663
298,2,4.50322580645,5.06352020891
298,3,2.10485436893,3.05875723989
298,4,1.52688172043,3.39778991373
298,5,1.13756613757,4.1939886941
298,-1,4.71916508539,7.48210216539
299,0,0.174291938998,0.72016798585
299,1,0.200435729847,0.652730001624
299,2,0.16592920354,0.865457204014
299,3,0.080684596577,0.343779540408
299,4,0.088948787062,0.40901133189
299,5,0.129032258065,0.706738783878
299,-1,0.145346171481,0.643425204925
300,0,3.91325695581,9.97233510573
300,1,1.95090016367,5.19355747902
300,2,1.40098199673,3.19183681855
300,3,1.08019639935,4.06636242832
300,4,0.88679245283,3.17726309311
300,5,0.181818181818,0.839987209663
300,-1,1.82547642929,5.82150920928
301,0,6.72173913043,5.58810510948
301,1,5.38053097345,4.39895117039
301,2,3.30434782609,3.50446649923
301,3,2.66371681416,2.74461861067
301,4,2.35652173913,2.47137104827
301,5,1.26213592233,1.58855839299
301,-1,3.65430267062,4.10009273295
302,0,2.31010452962,5.03139990524
302,1,1.26785714286,3.09314375115
302,2,1.12544802867,3.13644853092
302,3,0.543071161049,0.817080492067
302,4,0.292207792208,0.729038903664
302,5,0.18125,0.579567457247
302,-1,1.08689558514,3.10403866355
303,0,2.19803600655,3.37630077817
303,1,1.06546644845,2.66865828786
303,2,1.90671031097,3.69714413775
303,3,1.06873977087,2.44718781442
303,4,0.584905660377,2.03346362575
303,5,0.315789473684,0.885713009177
303,-1,1.36073211314,2.95033579912
304,0,1.8801369863,3.98662352179
304,1,1.41346153846,2.95482192918
304,2,1.25706940874,2.2811922756
304,3,1.00523560209,2.27206431542
304,4,0.973045822102,2.19269213736
304,5,0.223463687151,0.544456330305
304,-1,1.2812371134,2.88173746908
305,0,1.83633387889,2.55788418469
305,1,0.981996726678,1.61964310994
305,2,0.911620294599,1.67841183208
305,3,0.540098199673,1.12242984763
305,4,0.569892473118,1.92548192243
305,5,0.267379679144,0.822904130981
305,-1,0.956043956044,1.85399441893
306,0,0.517184942717,1.89605912178
306,1,0.382978723404,1.63652208901
306,2,1.17127071823,2.08346636328
306,3,0.198036006547,0.970124634043
306,4,0.368078175896,1.10581401933
306,5,0.38125,1.7423829767
306,-1,0.426037887948,1.58014151893
307,0,8.40425531915,10.805916799
307,1,2.96072013093,5.67866442009
307,2,3.18985270049,6.68290158749
307,3,1.56301145663,4.18287445683
307,4,0.458221024259,1.31352330241
307,5,0.280701754386,0.832548106506
307,-1,3.37106496986,7.13858744297
308,0,1.81505728314,4.42210291914
308,1,0.756137479542,2.08127199101
308,2,1.11129296236,2.7439658776
308,3,0.487725040917,1.57343845527
308,4,0.469002695418,1.5210947354
308,5,0.662983425414,1.89567986456
308,-1,0.948598130841,2.76735234886
309,0,2.88379705401,4.34229938839
309,1,1.10638297872,2.03732965466
309,2,1.16366612111,3.35065603853
309,3,0.358428805237,1.52045738427
309,4,0.44474393531,4.28739054167
309,5,0.116279069767,0.320559273304
309,-1,1.23792862141,3.32422289426
310,0,6.39116202946,12.25930371
310,1,148.71685761,851.411714962
310,2,6.96726677578,81.3613441566
310,3,9.35024549918,41.7833835575
310,4,10.3440860215,140.133691514
310,5,0.595628415301,1.45624058004
310,-1,36.2447482494,393.827510662
311,0,0.440087145969,1.21635764409
311,1,0.737373737374,2.3595319626
